12.307692 1.358974 inf
12.307692 1.461538 inf
12.307692 1.564103 inf
12.307692 1.666667 inf
12.307692 1.769231 inf
12.307692 1.871795 inf
12.307692 1.974359 inf
12.307692 2.076923 inf
12.307692 2.179487 inf
12.307692 2.282051 inf
12.307692 2.384615 inf
12.307692 2.487179 inf
12.307692 2.589744 inf
12.307692 2.692308 inf
12.307692 2.794872 inf
12.307692 2.897436 inf
12.307692 3.000000 inf
13.564103 -1.000000 inf
13.564103 -0.897436 inf
13.564103 -0.794872 inf
13.564103 -0.692308 inf
13.564103 -0.589744 inf
13.564103 -0.487179 inf
13.564103 -0.384615 inf
13.564103 -0.282051 inf
13.564103 -0.179487 inf
13.564103 -0.076923 inf
13.564103 0.025641 inf
13.564103 0.128205 inf
13.564103 0.230769 inf
13.564103 0.333333 inf
13.564103 0.435897 inf
13.564103 0.538462 inf
13.564103 0.641026 inf
13.564103 0.743590 inf
13.564103 0.846154 inf
13.564103 0.948718 inf
13.564103 1.051282 inf
13.564103 1.153846 inf
13.564103 1.256410 inf
13.564103 1.358974 inf
13.564103 1.461538 inf
13.564103 1.564103 inf
13.564103 1.666667 inf
13.564103 1.769231 inf
13.564103 1.871795 inf
13.564103 1.974359 inf
13.564103 2.076923 inf
13.564103 2.179487 inf
13.564103 2.282051 inf
13.564103 2.384615 inf
13.564103 2.487179 inf
13.564103 2.589744 inf
13.564103 2.692308 inf
13.564103 2.794872 inf
13.564103 2.897436 inf
13.564103 3.000000 inf
14.820513 -1.000000 inf
14.820513 -0.897436 inf
14.820513 -0.794872 inf
14.820513 -0.692308 inf
14.820513 -0.589744 inf
14.820513 -0.487179 inf
14.820513 -0.384615 inf
14.820513 -0.282051 inf
14.820513 -0.179487 inf
14.820513 -0.076923 inf
14.820513 0.025641 inf
14.820513 0.128205 inf
14.820513 0.230769 inf
14.820513 0.333333 inf
14.820513 0.435897 inf
14.820513 0.538462 inf
14.820513 0.641026 inf
14.820513 0.743590 inf
14.820513 0.846154 inf
14.820513 0.948718 inf
14.820513 1.051282 inf
14.820513 1.153846 inf
14.820513 1.256410 inf
14.820513 1.358974 inf
14.820513 1.461538 inf
14.820513 1.564103 inf
14.820513 1.666667 inf
14.820513 1.769231 inf
14.820513 1.871795 inf
14.820513 1.974359 inf
14.820513 2.076923 inf
14.820513 2.179487 inf
14.820513 2.282051 inf
14.820513 2.384615 inf
14.820513 2.487179 inf
14.820513 2.589744 inf
14.820513 2.692308 inf
14.820513 2.794872 inf
14.820513 2.897436 inf
14.820513 3.000000 inf
16.076923 -1.000000 inf
16.076923 -0.897436 inf
16.076923 -0.794872 inf
16.076923 -0.692308 inf
16.076923 -0.589744 inf
16.076923 -0.487179 inf
16.076923 -0.384615 inf
16.076923 -0.282051 inf
16.076923 -0.179487 inf
16.076923 -0.076923 inf
16.076923 0.025641 inf
16.076923 0.128205 inf
16.076923 0.230769 inf
16.076923 0.333333 inf
16.076923 0.435897 inf
16.076923 0.538462 inf
16.076923 0.641026 inf
16.076923 0.743590 inf
16.076923 0.846154 inf
16.076923 0.948718 inf
16.076923 1.051282 inf
16.076923 1.153846 inf
16.076923 1.256410 inf
16.076923 1.358974 inf
16.076923 1.461538 inf
16.076923 1.564103 inf
16.076923 1.666667 inf
16.076923 1.769231 inf
16.076923 1.871795 inf
16.076923 1.974359 inf
16.076923 2.076923 inf
16.076923 2.179487 inf
16.076923 2.282051 inf
16.076923 2.384615 inf
16.076923 2.487179 inf
16.076923 2.589744 inf
16.076923 2.692308 inf
16.076923 2.794872 inf
16.076923 2.897436 inf
16.076923 3.000000 inf
17.333333 -1.000000 inf
17.333333 -0.897436 inf
17.333333 -0.794872 inf
17.333333 -0.692308 inf
17.333333 -0.589744 inf
17.333333 -0.487179 inf
17.333333 -0.384615 inf
17.333333 -0.282051 inf
17.333333 -0.179487 inf
17.333333 -0.076923 inf
17.333333 0.025641 inf
17.333333 0.128205 inf
17.333333 0.230769 inf
17.333333 0.333333 inf
17.333333 0.435897 inf
17.333333 0.538462 inf
17.333333 0.641026 inf
17.333333 0.743590 inf
17.333333 0.846154 inf
17.333333 0.948718 inf
17.333333 1.051282 inf
17.333333 1.153846 inf
17.333333 1.256410 inf
17.333333 1.358974 inf
17.333333 1.461538 inf
17.333333 1.564103 inf
17.333333 1.666667 inf
17.333333 1.769231 inf
17.333333 1.871795 inf
17.333333 1.974359 inf
17.333333 2.076923 inf
17.333333 2.179487 inf
17.333333 2.282051 inf
17.333333 2.384615 inf
17.333333 2.487179 inf
17.333333 2.589744 inf
17.333333 2.692308 inf
17.333333 2.794872 inf
17.333333 2.897436 inf
17.333333 3.000000 inf
18.589744 -1.000000 inf
18.589744 -0.897436 inf
18.589744 -0.794872 inf
18.589744 -0.692308 inf
18.589744 -0.589744 inf
18.589744 -0.487179 inf
18.589744 -0.384615 inf
18.589744 -0.282051 inf
18.589744 -0.179487 inf
18.589744 -0.076923 inf
18.589744 0.025641 inf
18.589744 0.128205 inf
18.589744 0.230769 inf
18.589744 0.333333 inf
18.589744 0.435897 inf
18.589744 0.538462 inf
18.589744 0.641026 inf
18.589744 0.743590 inf
18.589744 0.846154 inf
18.589744 0.948718 inf
18.589744 1.051282 inf
18.589744 1.153846 inf
18.589744 1.256410 inf
18.589744 1.358974 inf
18.589744 1.461538 inf
18.589744 1.564103 inf
18.589744 1.666667 inf
18.589744 1.769231 inf
18.589744 1.871795 inf
18.589744 1.974359 inf
18.589744 2.076923 inf
18.589744 2.179487 inf
18.589744 2.282051 inf
18.589744 2.384615 inf
18.589744 2.487179 inf
18.589744 2.589744 inf
18.589744 2.692308 inf
18.589744 2.794872 inf
18.589744 2.897436 inf
18.589744 3.000000 inf
19.846154 -1.000000 inf
19.846154 -0.897436 inf
19.846154 -0.794872 inf
19.846154 -0.692308 inf
19.846154 -0.589744 inf
19.846154 -0.487179 inf
19.846154 -0.384615 inf
19.846154 -0.282051 inf
19.846154 -0.179487 inf
19.846154 -0.076923 inf
19.846154 0.025641 inf
19.846154 0.128205 inf
19.846154 0.230769 inf
19.846154 0.333333 inf
19.846154 0.435897 inf
19.846154 0.538462 inf
19.846154 0.641026 inf
19.846154 0.743590 inf
19.846154 0.846154 inf
19.846154 0.948718 inf
19.846154 1.051282 inf
19.846154 1.153846 inf
19.846154 1.256410 inf
19.846154 1.358974 inf
19.846154 1.461538 inf
19.846154 1.564103 inf
19.846154 1.666667 inf
19.846154 1.769231 inf
19.846154 1.871795 inf
19.846154 1.974359 inf
19.846154 2.076923 inf
19.846154 2.179487 inf
19.846154 2.282051 inf
19.846154 2.384615 inf
19.846154 2.487179 inf
19.846154 2.589744 inf
19.846154 2.692308 inf
19.846154 2.794872 inf
19.846154 2.897436 inf
19.846154 3.000000 inf
21.102564 -1.000000 inf
21.102564 -0.897436 inf
21.102564 -0.794872 inf
21.102564 -0.692308 inf
21.102564 -0.589744 inf
21.102564 -0.487179 inf
21.102564 -0.384615 inf
21.102564 -0.282051 inf
21.102564 -0.179487 inf
21.102564 -0.076923 inf
21.102564 0.025641 inf
21.102564 0.128205 inf
21.102564 0.230769 inf
21.102564 0.333333 inf
21.102564 0.435897 inf
21.102564 0.538462 inf
21.102564 0.641026 inf
21.102564 0.743590 inf
21.102564 0.846154 inf
21.102564 0.948718 inf
21.102564 1.051282 inf
21.102564 1.153846 inf
21.102564 1.256410 inf
21.102564 1.358974 inf
21.102564 1.461538 inf
21.102564 1.564103 inf
21.102564 1.666667 inf
21.102564 1.769231 inf
21.102564 1.871795 inf
21.102564 1.974359 inf
21.102564 2.076923 inf
21.102564 2.179487 inf
21.102564 2.282051 inf
21.102564 2.384615 inf
21.102564 2.487179 inf
21.102564 2.589744 inf
21.102564 2.692308 inf
21.102564 2.794872 inf
21.102564 2.897436 inf
21.102564 3.000000 inf
22.358974 -1.000000 inf
22.358974 -0.897436 inf
22.358974 -0.794872 inf
22.358974 -0.692308 inf
22.358974 -0.589744 inf
22.358974 -0.487179 inf
22.358974 -0.384615 inf
22.358974 -0.282051 inf
22.358974 -0.179487 inf
22.358974 -0.076923 inf
22.358974 0.025641 inf
22.358974 0.128205 inf
22.358974 0.230769 inf
22.358974 0.333333 inf
22.358974 0.435897 inf
22.358974 0.538462 inf
22.358974 0.641026 inf
22.358974 0.743590 inf
22.358974 0.846154 inf
22.358974 0.948718 inf
22.358974 1.051282 inf
22.358974 1.153846 inf
22.358974 1.256410 inf
22.358974 1.358974 inf
22.358974 1.461538 inf
22.358974 1.564103 inf
22.358974 1.666667 inf
22.358974 1.769231 inf
22.358974 1.871795 inf
22.358974 1.974359 inf
22.358974 2.076923 inf
22.358974 2.179487 inf
22.358974 2.282051 inf
22.358974 2.384615 inf
22.358974 2.487179 inf
22.358974 2.589744 inf
22.358974 2.692308 inf
22.358974 2.794872 inf
22.358974 2.897436 inf
22.358974 3.000000 inf
23.615385 -1.000000 inf
23.615385 -0.897436 inf
23.615385 -0.794872 inf
23.615385 -0.692308 inf
23.615385 -0.589744 inf
23.615385 -0.487179 inf
23.615385 -0.384615 inf
23.615385 -0.282051 inf
23.615385 -0.179487 inf
23.615385 -0.076923 inf
23.615385 0.025641 inf
23.615385 0.128205 inf
23.615385 0.230769 inf
23.615385 0.333333 inf
23.615385 0.435897 inf
23.615385 0.538462 inf
23.615385 0.641026 inf
23.615385 0.743590 inf
23.615385 0.846154 inf
23.615385 0.948718 inf
23.615385 1.051282 inf
23.615385 1.153846 inf
23.615385 1.256410 inf
23.615385 1.358974 inf
23.615385 1.461538 inf
23.615385 1.564103 inf
23.615385 1.666667 inf
23.615385 1.769231 inf
23.615385 1.871795 inf
23.615385 1.974359 inf
23.615385 2.076923 inf
23.615385 2.179487 inf
23.615385 2.282051 inf
23.615385 2.384615 inf
23.615385 2.487179 inf
23.615385 2.589744 inf
23.615385 2.692308 inf
23.615385 2.794872 inf
23.615385 2.897436 inf
23.615385 3.000000 inf
24.871795 -1.000000 inf
24.871795 -0.897436 inf
24.871795 -0.794872 inf
24.871795 -0.692308 inf
24.871795 -0.589744 inf
24.871795 -0.487179 inf
24.871795 -0.384615 inf
24.871795 -0.282051 inf
24.871795 -0.179487 inf
24.871795 -0.076923 inf
24.871795 0.025641 inf
24.871795 0.128205 inf
24.871795 0.230769 inf
24.871795 0.333333 inf
24.871795 0.435897 inf
24.871795 0.538462 inf
24.871795 0.641026 inf
24.871795 0.743590 inf
24.871795 0.846154 inf
24.871795 0.948718 inf
24.871795 1.051282 inf
24.871795 1.153846 inf
24.871795 1.256410 inf
24.871795 1.358974 inf
24.871795 1.461538 inf
24.871795 1.564103 inf
24.871795 1.666667 inf
24.871795 1.769231 inf
24.871795 1.871795 inf
24.871795 1.974359 inf
24.871795 2.076923 inf
24.871795 2.179487 inf
24.871795 2.282051 inf
24.871795 2.384615 inf
24.871795 2.487179 inf
24.871795 2.589744 inf
24.871795 2.692308 inf
24.871795 2.794872 inf
24.871795 2.897436 inf
24.871795 3.000000 inf
26.128205 -1.000000 inf
26.128205 -0.897436 inf
26.128205 -0.794872 inf
26.128205 -0.692308 inf
26.128205 -0.589744 inf
26.128205 -0.487179 inf
26.128205 -0.384615 inf
26.128205 -0.282051 inf
26.128205 -0.179487 inf
26.128205 -0.076923 inf
26.128205 0.025641 inf
26.128205 0.128205 inf
26.128205 0.230769 inf
26.128205 0.333333 inf
26.128205 0.435897 inf
26.128205 0.538462 inf
26.128205 0.641026 inf
26.128205 0.743590 inf
26.128205 0.846154 inf
26.128205 0.948718 inf
26.128205 1.051282 inf
26.128205 1.153846 inf
26.128205 1.256410 inf
26.128205 1.358974 inf
26.128205 1.461538 inf
26.128205 1.564103 inf
26.128205 1.666667 inf
26.128205 1.769231 inf
26.128205 1.871795 inf
26.128205 1.974359 inf
26.128205 2.076923 inf
26.128205 2.179487 inf
26.128205 2.282051 inf
26.128205 2.384615 inf
26.128205 2.487179 inf
26.128205 2.589744 inf
26.128205 2.692308 inf
26.128205 2.794872 inf
26.128205 2.897436 inf
26.128205 3.000000 inf
27.384615 -1.000000 inf
27.384615 -0.897436 inf
27.384615 -0.794872 inf
27.384615 -0.692308 inf
27.384615 -0.589744 inf
27.384615 -0.487179 inf
27.384615 -0.384615 inf
27.384615 -0.282051 inf
27.384615 -0.179487 inf
27.384615 -0.076923 inf
27.384615 0.025641 inf
27.384615 0.128205 inf
27.384615 0.230769 inf
27.384615 0.333333 inf
27.384615 0.435897 inf
27.384615 0.538462 inf
27.384615 0.641026 inf
27.384615 0.743590 inf
27.384615 0.846154 inf
27.384615 0.948718 inf
27.384615 1.051282 inf
27.384615 1.153846 inf
27.384615 1.256410 inf
27.384615 1.358974 inf
27.384615 1.461538 inf
27.384615 1.564103 inf
27.384615 1.666667 inf
27.384615 1.769231 inf
27.384615 1.871795 inf
27.384615 1.974359 inf
27.384615 2.076923 inf
27.384615 2.179487 inf
27.384615 2.282051 inf
27.384615 2.384615 inf
27.384615 2.487179 inf
27.384615 2.589744 inf
27.384615 2.692308 inf
27.384615 2.794872 inf
27.384615 2.897436 inf
27.384615 3.000000 inf
28.641026 -1.000000 inf
28.641026 -0.897436 inf
28.641026 -0.794872 inf
28.641026 -0.692308 inf
28.641026 -0.589744 inf
28.641026 -0.487179 inf
28.641026 -0.384615 inf
28.641026 -0.282051 inf
28.641026 -0.179487 inf
28.641026 -0.076923 inf
28.641026 0.025641 inf
28.641026 0.128205 inf
28.641026 0.230769 inf
28.641026 0.333333 inf
28.641026 0.435897 inf
28.641026 0.538462 inf
28.641026 0.641026 inf
28.641026 0.743590 inf
28.641026 0.846154 inf
28.641026 0.948718 inf
28.641026 1.051282 inf
28.641026 1.153846 inf
28.641026 1.256410 inf
28.641026 1.358974 inf
28.641026 1.461538 inf
28.641026 1.564103 inf
28.641026 1.666667 inf
28.641026 1.769231 inf
28.641026 1.871795 inf
28.641026 1.974359 inf
28.641026 2.076923 inf
28.641026 2.179487 inf
28.641026 2.282051 inf
28.641026 2.384615 inf
28.641026 2.487179 inf
28.641026 2.589744 inf
28.641026 2.692308 inf
28.641026 2.794872 inf
28.641026 2.897436 inf
28.641026 3.000000 inf
29.897436 -1.000000 inf
29.897436 -0.897436 inf
29.897436 -0.794872 inf
29.897436 -0.692308 inf
29.897436 -0.589744 inf
29.897436 -0.487179 inf
29.897436 -0.384615 inf
29.897436 -0.282051 inf
29.897436 -0.179487 inf
29.897436 -0.076923 inf
29.897436 0.025641 inf
29.897436 0.128205 inf
29.897436 0.230769 inf
29.897436 0.333333 inf
29.897436 0.435897 inf
29.897436 0.538462 inf
29.897436 0.641026 inf
29.897436 0.743590 inf
29.897436 0.846154 inf
29.897436 0.948718 inf
29.897436 1.051282 inf
29.897436 1.153846 inf
29.897436 1.256410 inf
29.897436 1.358974 inf
29.897436 1.461538 inf
29.897436 1.564103 inf
29.897436 1.666667 inf
29.897436 1.769231 inf
29.897436 1.871795 inf
29.897436 1.974359 inf
29.897436 2.076923 inf
29.897436 2.179487 inf
29.897436 2.282051 inf
29.897436 2.384615 inf
29.897436 2.487179 inf
29.897436 2.589744 inf
29.897436 2.692308 inf
29.897436 2.794872 inf
29.897436 2.897436 inf
29.897436 3.000000 inf
31.153846 -1.000000 inf
31.153846 -0.897436 inf
31.153846 -0.794872 inf
31.153846 -0.692308 inf
31.153846 -0.589744 inf
31.153846 -0.487179 inf
31.153846 -0.384615 inf
31.153846 -0.282051 inf
31.153846 -0.179487 inf
31.153846 -0.076923 inf
31.153846 0.025641 inf
31.153846 0.128205 inf
31.153846 0.230769 inf
31.153846 0.333333 inf
31.153846 0.435897 inf
31.153846 0.538462 inf
31.153846 0.641026 inf
31.153846 0.743590 inf
31.153846 0.846154 inf
31.153846 0.948718 inf
31.153846 1.051282 inf
31.153846 1.153846 inf
31.153846 1.256410 inf
31.153846 1.358974 inf
31.153846 1.461538 inf
31.153846 1.564103 inf
31.153846 1.666667 inf
31.153846 1.769231 inf
31.153846 1.871795 inf
31.153846 1.974359 inf
31.153846 2.076923 inf
31.153846 2.179487 inf
31.153846 2.282051 inf
31.153846 2.384615 inf
31.153846 2.487179 inf
31.153846 2.589744 inf
31.153846 2.692308 inf
31.153846 2.794872 inf
31.153846 2.897436 inf
31.153846 3.000000 inf
32.410256 -1.000000 inf
32.410256 -0.897436 inf
32.410256 -0.794872 inf
32.410256 -0.692308 inf
32.410256 -0.589744 inf
32.410256 -0.487179 inf
32.410256 -0.384615 inf
32.410256 -0.282051 inf
32.410256 -0.179487 inf
32.410256 -0.076923 inf
32.410256 0.025641 inf
32.410256 0.128205 inf
32.410256 0.230769 inf
32.410256 0.333333 inf
32.410256 0.435897 inf
32.410256 0.538462 inf
32.410256 0.641026 inf
32.410256 0.743590 inf
32.410256 0.846154 inf
32.410256 0.948718 inf
32.410256 1.051282 inf
32.410256 1.153846 inf
32.410256 1.256410 inf
32.410256 1.358974 inf
32.410256 1.461538 inf
32.410256 1.564103 inf
32.410256 1.666667 inf
32.410256 1.769231 inf
32.410256 1.871795 inf
32.410256 1.974359 inf
32.410256 2.076923 inf
32.410256 2.179487 inf
32.410256 2.282051 inf
32.410256 2.384615 inf
32.410256 2.487179 inf
32.410256 2.589744 inf
32.410256 2.692308 inf
32.410256 2.794872 inf
32.410256 2.897436 inf
32.410256 3.000000 inf
33.666667 -1.000000 inf
33.666667 -0.897436 inf
33.666667 -0.794872 inf
33.666667 -0.692308 inf
33.666667 -0.589744 inf
33.666667 -0.487179 inf
33.666667 -0.384615 inf
33.666667 -0.282051 inf
33.666667 -0.179487 inf
33.666667 -0.076923 inf
33.666667 0.025641 inf
33.666667 0.128205 inf
33.666667 0.230769 inf
33.666667 0.333333 inf
33.666667 0.435897 inf
33.666667 0.538462 inf
